fecha,imoran,pvalue
2020-03-15 19:00:00,-0.173789424554405,0.009
2020-03-16 19:00:00,-0.173390370097357,0.014
2020-03-17 19:00:00,-0.169342836177702,0.007
2020-03-18 19:00:00,-0.174450343090877,0.006
2020-03-19 19:00:00,-0.171538005723038,0.006
2020-03-20 19:00:00,-0.180296022518422,0.005
2020-03-21 19:00:00,-0.183203374310772,0.005
2020-03-22 19:00:00,-0.177418299880838,0.007
2020-03-23 19:00:00,-0.183363878072978,0.004
2020-03-24 19:00:00,-0.19441520795764,0.004
2020-03-25 19:00:00,-0.189319626547295,0.003
2020-03-26 19:00:00,-0.192947719679498,0.004
2020-03-27 19:00:00,-0.189448086369555,0.005
2020-03-28 19:00:00,-0.19218150875344,0.007
2020-03-29 19:00:00,-0.188678193747774,0.004
2020-03-30 19:00:00,-0.188826867159677,0.007
2020-03-31 19:00:00,-0.182111683179456,0.012
2020-04-01 19:00:00,-0.179730293857718,0.004
2020-04-02 19:00:00,-0.180664387530574,0.003
2020-04-03 19:00:00,-0.180051921210155,0.004
2020-04-04 19:00:00,-0.179583680778148,0.005
2020-04-05 19:00:00,-0.183583378828243,0.004
2020-04-06 19:00:00,-0.183068843034027,0.005
2020-04-07 19:00:00,-0.183841558761364,0.008
2020-04-08 19:00:00,-0.185480262243153,0.004
2020-04-09 19:00:00,-0.185836619238828,0.004
2020-04-10 19:00:00,-0.188816190711662,0.001
2020-04-11 19:00:00,-0.185024236565574,0.005
2020-04-12 19:00:00,-0.184585593615488,0.004
2020-04-13 19:00:00,-0.180007215503622,0.004
2020-04-14 19:00:00,-0.178246074932574,0.005
2020-04-15 19:00:00,-0.175976716353901,0.002
2020-04-16 19:00:00,-0.169353283806545,0.008
2020-04-17 19:00:00,-0.167513066546846,0.002
2020-04-18 19:00:00,-0.167149336385315,0.01
2020-04-19 19:00:00,-0.166477655846601,0.007
2020-04-20 19:00:00,-0.165771585393616,0.011
2020-04-21 19:00:00,-0.165779495895509,0.016
2020-04-22 19:00:00,-0.162888944623579,0.007
2020-04-23 19:00:00,-0.162654773443732,0.004
2020-04-24 19:00:00,-0.162315847844831,0.012
2020-04-25 19:00:00,-0.163085371122761,0.01
2020-04-26 19:00:00,-0.162635191943786,0.01
2020-04-27 19:00:00,-0.162253890311355,0.008
2020-04-28 19:00:00,-0.164781774683806,0.007
2020-04-29 19:00:00,-0.164096155536311,0.01
2020-04-30 19:00:00,-0.166781633721733,0.009
2020-05-01 19:00:00,-0.167507466438795,0.008
2020-05-02 19:00:00,-0.16971204809171,0.003
2020-05-03 19:00:00,-0.167255813855121,0.008
2020-05-04 19:00:00,-0.167539879461001,0.006
2020-03-15 19:00:00,-0.173789424554405,0.008
2020-03-16 19:00:00,-0.173390370097357,0.011
2020-03-17 19:00:00,-0.169342836177702,0.008
2020-03-18 19:00:00,-0.174450343090877,0.01
2020-03-19 19:00:00,-0.171538005723038,0.004
2020-03-20 19:00:00,-0.180296022518422,0.008
2020-03-21 19:00:00,-0.183203374310772,0.006
2020-03-22 19:00:00,-0.177418299880838,0.008
2020-03-23 19:00:00,-0.183363878072978,0.002
2020-03-24 19:00:00,-0.19441520795764,0.006
2020-03-25 19:00:00,-0.189319626547295,0.003
2020-03-26 19:00:00,-0.192947719679498,0.002
2020-03-27 19:00:00,-0.189448086369555,0.004
2020-03-28 19:00:00,-0.19218150875344,0.004
2020-03-29 19:00:00,-0.188678193747774,0.005
2020-03-30 19:00:00,-0.188826867159677,0.003
2020-03-31 19:00:00,-0.182111683179456,0.006
2020-04-01 19:00:00,-0.179730293857718,0.005
2020-04-02 19:00:00,-0.180664387530574,0.007
2020-04-03 19:00:00,-0.180051921210155,0.008
2020-04-04 19:00:00,-0.179583680778148,0.004
2020-04-05 19:00:00,-0.183583378828243,0.009
2020-04-06 19:00:00,-0.183068843034027,0.003
2020-04-07 19:00:00,-0.183841558761364,0.004
2020-04-08 19:00:00,-0.185480262243153,0.007
2020-04-09 19:00:00,-0.185836619238828,0.002
2020-04-10 19:00:00,-0.188816190711662,0.003
2020-04-12 19:00:00,-0.184585593615488,0.006
2020-04-13 19:00:00,-0.180007215503622,0.003
2020-04-14 19:00:00,-0.178246074932574,0.009
2020-04-15 19:00:00,-0.175976716353901,0.006
2020-04-16 19:00:00,-0.169353283806545,0.005
2020-04-17 19:00:00,-0.167513066546846,0.008
2020-04-18 19:00:00,-0.167149336385315,0.007
2020-04-19 19:00:00,-0.166477655846601,0.008
2020-04-20 19:00:00,-0.165771585393616,0.012
2020-04-21 19:00:00,-0.165779495895509,0.006
2020-04-22 19:00:00,-0.162888944623579,0.012
2020-04-23 19:00:00,-0.162654773443732,0.013
2020-04-24 19:00:00,-0.162315847844831,0.007
2020-04-25 19:00:00,-0.163085371122761,0.005
2020-04-26 19:00:00,-0.162635191943786,0.01
2020-04-27 19:00:00,-0.162253890311355,0.007
2020-04-28 19:00:00,-0.164781774683806,0.007
2020-04-29 19:00:00,-0.164096155536311,0.01
2020-04-30 19:00:00,-0.166781633721733,0.004
2020-05-01 19:00:00,-0.167507466438795,0.005
2020-05-02 19:00:00,-0.16971204809171,0.009
2020-05-03 19:00:00,-0.167255813855121,0.006
2020-05-04 19:00:00,-0.167539879461001,0.011
2020-05-05 19:00:00,-0.169546643182422,0.009
2020-05-06 19:00:00,-0.170412578470343,0.009
